x-axis,1,2
second,Volt,Volt
-25.00000E-03,-2.67025372E+00,-915.85425E-03
-24.97500E-03,-2.67025372E+00,-927.11053E-03
-24.95000E-03,-2.68826377E+00,-956.05526E-03
-24.92500E-03,-2.70241453E+00,-989.82410E-03
-24.90000E-03,-2.70241453E+00,-1.00108038E+00
-24.87500E-03,-2.70241453E+00,-1.03645727E+00
-24.85000E-03,-2.72428387E+00,-1.03645727E+00
-24.82500E-03,-2.73457533E+00,-1.11364320E+00
-24.80000E-03,-2.73457533E+00,-1.11685928E+00
-24.77500E-03,-2.73457533E+00,-1.11685928E+00
-24.75000E-03,-2.76030397E+00,-1.14902008E+00
-24.72500E-03,-2.76673613E+00,-1.19404520E+00
-24.70000E-03,-2.76673613E+00,-1.17153264E+00
-24.67500E-03,-2.76673613E+00,-1.22298993E+00
-24.65000E-03,-2.79632407E+00,-1.23746229E+00
-24.62500E-03,-2.79889694E+00,-1.24550249E+00
-24.60000E-03,-2.79889694E+00,-1.27766329E+00
-24.57500E-03,-2.79889694E+00,-1.27766329E+00
-24.55000E-03,-2.79889694E+00,-1.31786430E+00
-24.52500E-03,-2.80918840E+00,-1.31786430E+00
-24.50000E-03,-2.81176126E+00,-1.34198490E+00
-24.47500E-03,-2.82719845E+00,-1.35806530E+00
-24.45000E-03,-2.83105774E+00,-1.36449746E+00
-24.42500E-03,-2.83105774E+00,-1.39826631E+00
-24.40000E-03,-2.83105774E+00,-1.42721103E+00
-24.37500E-03,-2.83105774E+00,-1.43846731E+00
-24.35000E-03,-2.85421352E+00,-1.43846731E+00
-24.32500E-03,-2.83105774E+00,-1.43846731E+00
-24.30000E-03,-2.85807282E+00,-1.47223616E+00
-24.27500E-03,-2.83105774E+00,-1.47866832E+00
-24.25000E-03,-2.84392206E+00,-1.47866832E+00
-24.22500E-03,-2.86321855E+00,-1.50600500E+00
-24.20000E-03,-2.86321855E+00,-1.51886932E+00
-24.17500E-03,-2.86321855E+00,-1.51886932E+00
-24.15000E-03,-2.86321855E+00,-1.51886932E+00
-24.12500E-03,-2.86321855E+00,-1.51886932E+00
-24.10000E-03,-2.86321855E+00,-1.51886932E+00
-24.07500E-03,-2.87479644E+00,-1.51886932E+00
-24.05000E-03,-2.87479644E+00,-1.51886932E+00
-24.02500E-03,-2.86321855E+00,-1.51886932E+00
-24.00000E-03,-2.88894719E+00,-1.55907033E+00
-23.97500E-03,-2.86321855E+00,-1.53977384E+00
-23.95000E-03,-2.86321855E+00,-1.51886932E+00
-23.92500E-03,-2.86321855E+00,-1.55907033E+00
